id,name,price,description,barcode,url,picture
18857,"Seachem PhosGuard Наполнитель для удаления фосфатов и силикатов (оксид аллюминия), 500мл на 1180-235",2652,"Средство PhosGuard™ для быстрого удаления фосфатных и силикатных соединений в морском или пресном аквариуме.
Основные параметры:

    Объем: 500 мл
    Применение: поместить мешочек с наполнителем в фильтр из расчета 85 мл на 200 л морской или 400 л пресной воды.
    Производитель: Seachem

Использование и свойства средства:

    Средство имеет сферические гранулы, что обеспечивает равномерную циркуляцию воды через наполнитель.
    Производит эффект «необратимого» связывания фосфатов и силикатов.
    Данный наполнитель работает эффективнее в морских аквариумах. При необходимости используется в пресной воде.
    Не рекомендуется использовать данный состав для фосфатной буферизации в пресной воде.
    Первоначальный контакт с водой провоцирует выделение тепла. Поэтому вносить наполнитель следует в объем воды, вдвое превышающий объем PhosGuard. Перед применением намочить и ополоснуть.
    Наполнитель размещается в любых фильтрах с отдельным отсеком. Подходит для размещения в канистровых и других фильтрах с постоянным напором воды.
    Перед размещением наполнителя в фильтре, насыпьте его в мешочек, намочите и ополосните в чистой воде. Мешок для наполнителя приобретать отдельно.
    Наполнитель размещается на 4 дня с последующим измерением концентрации фосфатов/силикатов. При повышенном содержании фосфатов/силикатов, обновите наполнитель.",2000314072708,https://axolotl.ru/catalog/napolniteli/prochie_1/seachem_phosguard_napolnitel_dlya_udaleniya_fosfatov_i_silikatov_oksid_allyuminiya_500ml_na_1180_235/,https://axolotl.ru/upload/iblock/e04/099662mizv372zkftgqwlxklycdoyvxm/Seachem%20PhosGuard%20%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%20%D0%B4%D0%BB%D1%8F%20%D1%83%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F%20%D1%84%D0%BE%D1%81%D1%84%D0%B0%D1%82%D0%BE%D0%B2%20%D0%B8%20%D1%81%D0%B8%D0%BB%D0%B8%D0%BA%D0%B0%D1%82%D0%BE%D0%B2%20%28%D0%BE%D0%BA%D1%81%D0%B8%D0%B4%20%D0%B0%D0%BB%D0%BB%D1%8E%D0%BC%D0%B8%D0%BD%D0%B8%D1%8F%29%2C%20500%D0%BC%D0%BB%20%D0%BD%D0%B0%201180-235.jpeg
18859,Naribo Сифон 38см,998,"Сифон Naribo – классический инструмент по очистке грунта в аквариуме.

Простой и удобный сифон не только очистит грунт, но и поможет при подмене воды.

Можно использовать как для пресных, так и морских аквариумов.

Характеристики:

    В комплекте колба, шланг, насадка на колбу.
    Колба высотой 38 см достанет до самых дальних уголков небольшого аквариума.
    Уплощенная насадка выполнит при необходимости функцию скребка.
    Все части сифона легко мыть.
    Насадка снимается.
    Шланг имеет длину 1,5 м.
    Диаметр колбы 3,5 см.",4631151662777,https://axolotl.ru/catalog/aksessuary_dlya_obsluzhivaniya_i_ukhoda/sifony_gruntoochistiteli/naribo_sifon_38sm/,https://axolotl.ru/upload/iblock/f1f/nybi1e1jg5hpk2o05j1jye6g7tql5nmw/Naribo%20%D0%A1%D0%B8%D1%84%D0%BE%D0%BD%2038%D1%81%D0%BC.jpeg
18860,"Naribo Помпа-циркулятор 15Вт, 800л/ч, h.max 1м",851,"Эргономичная помпа, предназначенная для перемещения или перемешивания воды в аквариумах. Надежна в работе, проста в монтаже и эксплуатации. Легко разбирается моторный блок. Крепление фильтра в аквариуме осуществляется с помощью четырёх эластичных присосок. Техническое обслуживание заключается в промывке и периодической очистке ротора и импеллера от бактериальной слизи. Вес: 0,32 кг.",4660155081109,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/pompy/naribo_pompa_tsirkulyator_15vt_800l_ch_h_max_1m/,https://axolotl.ru/upload/iblock/7d5/w4v37y7o9by5o0g8rgrs13ldhht1ux8e/%D1%87%2C%20h.max%201%D0%BC.jpeg
18864,"Seachem PhosGuard Наполнитель для удаления фосфатов и силикатов (оксид аллюминия), 250мл на 590-1180",1549,"Средство PhosGuard™ для быстрого удаления фосфатных и силикатных соединений в морском или пресном аквариуме.
Основные параметры:

    Объем: 250 мл
    Применение: поместить мешочек с наполнителем в фильтр из расчета 85 мл на 200 л морской или 400 л пресной воды.
    Производитель: Seachem

Использование и свойства средства:

    Средство имеет сферические гранулы, что обеспечивает равномерную циркуляцию воды через наполнитель.
    Производит эффект «необратимого» связывания фосфатов и силикатов.
    Данный наполнитель работает эффективнее в морских аквариумах. При необходимости используется в пресной воде.
    Не рекомендуется использовать данный состав для фосфатной буферизации в пресной воде.
    Первоначальный контакт с водой провоцирует выделение тепла. Поэтому вносить наполнитель следует в объем воды, вдвое превышающий объем PhosGuard. Перед применением намочить и ополоснуть.
    Наполнитель размещается в любых фильтрах с отдельным отсеком. Подходит для размещения в канистровых и других фильтрах с постоянным напором воды.
    Перед размещением наполнителя в фильтре, насыпьте его в мешочек, намочите и ополосните в чистой воде. Мешок для наполнителя приобретать отдельно.
    Наполнитель размещается на 4 дня с последующим измерением концентрации фосфатов/силикатов. При повышенном содержании фосфатов/силикатов, обновите наполнитель.",2000314072692,https://axolotl.ru/catalog/napolniteli/prochie_1/seachem_phosguard_napolnitel_dlya_udaleniya_fosfatov_i_silikatov_oksid_allyuminiya_250ml_na_590_1180/,https://axolotl.ru/upload/iblock/492/zi91lo8vkwwu6a75h8z75nziteclyzcs/Seachem%20PhosGuard%20%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%20%D0%B4%D0%BB%D1%8F%20%D1%83%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F%20%D1%84%D0%BE%D1%81%D1%84%D0%B0%D1%82%D0%BE%D0%B2%20%D0%B8%20%D1%81%D0%B8%D0%BB%D0%B8%D0%BA%D0%B0%D1%82%D0%BE%D0%B2%20%28%D0%BE%D0%BA%D1%81%D0%B8%D0%B4%20%D0%B0%D0%BB%D0%BB%D1%8E%D0%BC%D0%B8%D0%BD%D0%B8%D1%8F%29%2C%20250%D0%BC%D0%BB%20%D0%BD%D0%B0%20590-1180.jpeg
18868,"Seachem Matrix Наполнитель для биологической фильтрации, 500мл на 400л",1251,"Наполнитель из неорганического пористого материала, используемый в аквариумных фильтрах для заселения колониями биобактрий.
Основные параметры:

    Объем: 500 мл
    Применение: 500 мл на 200 л.
    Производитель: Seachem

Использование и свойства наполнителя:

    Высокая пористость материала обеспечивает высокий биофильтрационный процесс очистки и, как следствие, удаление азотосодержащих соединений.
    Наполнитель производится из твердого неорганического вещества с порситой структурой. Гранулы до 10 мм.
    Один литр субстрата Seachem Matrix аналогичен рабочей поверхности 170 литров пластиковых шаров.
    Большой объем пористой поверхности снаружи и площади внутри, позволяют создать высокую плотность заселения нитрифицирующих и дентрифицирующих биобактрий.
    Именно способность к заселению несколькими видами бактерий запускает процесс очистки как от нитратных соединений, так аммиачных и нитритных в пределах одного фильтра.
    Наполнитель имеет инертный состав, абсолютно безвреден.
    Используя Seachem Matrix, возможно свести количество подмен воды к минимуму.
    Промывая субстрат по мере сильного загрязнения, колонии бактерий сохранятся внутри гранул.
    Подходит для фильтров любого типа. Производитель рекомендует размещать данный субстрат в канистровых фильтрах.",4631150842392,https://axolotl.ru/catalog/napolniteli/prochie_1/seachem_matrix_napolnitel_dlya_biologicheskoy_filtratsii_500ml_na_400l/,https://axolotl.ru/upload/iblock/c6c/sdf879jgcvjb7dyid7djq47i3zp66ydk/Seachem%20Matrix%20%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%20%D0%B4%D0%BB%D1%8F%20%D0%B1%D0%B8%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B9%20%D1%84%D0%B8%D0%BB%D1%8C%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%B8%2C%20500%D0%BC%D0%BB%20%D0%BD%D0%B0%20400%D0%BB.jpeg
18884,"HAILEA HX-6550 Погружная помпа для аквариума/пруда 5580 л/ч, 4,8 м",14820,"Многофункциональный, мощный, погружной и внешний насос для воды Hailea, серия HX-65. Универсальный, подходит для аквариумов, прудов, фонтанов, водопадов, сампов, поилок, гидропонных систем, и для любых бытовых и промышленных целей. Алюминиево-керамическая ось обеспечивает прекрасную работу в пресной и морской воде. 

Внимание! Насос работает под водой и снаружи. Насос не может создавать низкое давление воздуха, и для старта работы насоса в системе должна присутствовать вода. 

Насос от легендарного бренда Haili Group Co. Ltd. основанного 1989 году, который профессионально занимается промышленными насосами и является вторым производителем Китая. Насосы Hailea HX-65 разработаны с использованием новейших материалов, имеют современный дизайн и тщательно протестированы специалистами. Прослужат долго и полностью оправдают ваши ожидания. У насосов крепкий корпус, экономичный электромотор и полированная керамическая ось, что гарантирует тихую работу и многолетнюю эксплуатацию. В комплекте с помпой идут антивибрационные присоски из мягкой резины с язычками для отделения от поверхности основания. Корпус помпы, имеет специальные отверстия (механический предварительный фильтр), который не позволяют проникновению крупного мусора. Удобная конструкция – легко открыть, легко промыть, легко почистить. Высококачественная изоляция, полная безопасность и защита от замыканий. Корпус насоса изготовлен из прочного АБС-полимера, не подвержен окислению, нейтрален к воде. Стабильная, бесшумная работа, не нагревается и не греет воду. Насос Hailea HX-65 рассчитан на режим работы: 24 часа, 7 дней в неделю.

Кратко о правилах эксплуатации: Если возникли шумы при работе, необходимо очистить насос от отложений. Помпу можно устанавливать как внутри, так и снаружи. Помпа не может засасывать воду самостоятельно, поэтому должна находиться полностью в воде, или при использовании снаружи в шлангах должна присутствовать вода. При использовании в погруженном состоянии мы рекомендуем снять подающий штуцер и закрепить на его место фильтрующую коробку (фильтр предварительной очистки). Главное условие - помпа не должна работать всухую иначе через весьма короткий промежуток времени она выйдет из строя. Нежелательна установка вверх дном поскольку в этом случае внутри помпы может образовываться воздушный пузырь, ведущий к перегреву. 

Основные характеристики насоса: 
Производительность потока: 5580 литров в час. 
Максимальная высота подъема воды: 4 м. 
Потребляемая мощность 200 ватт в час, работает от сети 220В, 50Гц. 
Диаметр выходного и входного патрубка: насадка ⌀ 25 мм. 

В комплект с помпой входит: 
Насос (помпа). 
Комплект присосок. 
Патрубки с резьбой под шланг ⌀ 25 (2 шт.) 
Резиновые прокладки под патрубки (2 шт.) 
Инструкция.",Not value,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/pompy/hailea_hx_6550_pogruzhnaya_pompa_dlya_akvariuma_pruda_5580_l_ch_4_8_m/,https://axolotl.ru/upload/iblock/424/rl1ba66wv004zvfb6oroyw2hmg4asylv/%D1%87%2C%204%2C8%20%D0%BC.jpeg
18886,"HAILEA S-8000 Погружная помпа для аквариума/пруда 7800 л/ч, 4,0 м",18000,"Универсальный, мощный, погружной и внешний насос для воды Hailea, серия S.
Подходит для больших аквариумов, прудов, водоемов, фонтанов, водопадов, рыбных хозяйств, гидропонных систем, и для любых бытовых и промышленных целей.
Насосы Hailea серии S, идеально подходят для работы в грязной воде.
Алюминиево-керамическая ось обеспечивает прекрасную работу в пресной и морской воде.
В помпе серии H, используются керамические подшипники и вихревое лопастное колесо для продолжительной работы и плавной работы.
Внимание! Насос работает под водой и снаружи. При работе снаружи насос не может создавать низкое давление воздуха, и для старта работы насоса в системе должна присутствовать вода.
Насос от легендарного бренда Haili Group Co. Ltd. основанного 1989 году, который профессионально занимается промышленными насосами и является вторым производителем Китая.
Насосы Hailea серии S, разработаны с использованием новейших материалов, имеют современный дизайн и тщательно протестированы специалистами.
Предохранитель от перегрева. Если помпа перегреется из-за нарушения правил эксплуатации, двигатель выключится автоматически.
Крепкий корпус, экономичный электромотор и полированная керамическая ось, что гарантирует тихую работу и многолетнюю эксплуатацию.
Корпус помпы, имеет специальный крышку предварительный фильтр, которые не позволяет проникновению мусора и работает как фильтр грубой очистки.
Удобная конструкция – легко открыть, легко промыть, легко почистить.
Высококачественная изоляция, полная безопасность и защита от замыканий.
Корпус насоса изготовлен из прочного АБС-полимера, не подвержен окислению, нейтрален к воде.
Все насосы Hailea серии S, комплектуются 10 метровым уличным шнуром, который отлично выдерживает жару и мороз.
В комплекте с насосом идут две насадки, на выход и на вход.
Стабильная, бесшумная работа, не нагревается и не греет воду.
Насос Hailea серии серии S, рассчитан на режим работы: 24 часа, 7 дней в неделю.

Кратко о правилах эксплуатации: 

Если возникли шумы при работе, необходимо очистить насос от отложений.
Помпу можно устанавливать как внутри, так и снаружи.
При работе снаружи, помпа не может засасывать воду самостоятельно, поэтому должна находиться полностью в воде, или при использовании снаружи в шлангах должна присутствовать вода.
При использовании в погруженном состоянии мы рекомендуем снять подающий штуцер и закрепить на его место фильтрующую крышку (фильтр предварительной очистки).
Главное условие - помпа не должна работать всухую иначе через весьма короткий промежуток времени она выйдет из строя.
Нежелательна установка вверх дном поскольку в этом случае внутри помпы может образовываться воздушный пузырь, ведущий к перегреву.

Основные характеристики насоса:
Производительность потока: 7800 литров в час.
Максимальная высота подъема воды: 4 м.
Потребляемая мощность 80 ватт в час, работает от сети 220В, 50Гц.
Диаметр выходного и входного патрубка: насадка ⌀ 25/32/40 мм. (1/1¼/1½).

В комплект с помпой входит:
Насос (помпа).
Патрубок с резьбой под шланг ⌀ 25/32/40 мм. (1/1¼/1½).
Патрубок - шарнир ⌀ 40 мм. (1½).
Резиновые прокладки под патрубки (2 шт.)
Инструкция.",Not value,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/pompy/hailea_s_8000_pogruzhnaya_pompa_dlya_akvariuma_pruda_7800_l_ch_4_0_m/,https://axolotl.ru/upload/iblock/08e/mnwb1xydlrw661u337naocuchb8esef3/%D1%87%2C%204%2C0%20%D0%BC.jpeg
18887,"BOYU Помпа для пруда, 4000 л/ч, высота подъема воды 2,0 м (SPF-3500)",21500,Not value,6924781214484,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/pompy/fontannye_pompy/boyu_pompa_dlya_pruda_4000_l_ch_vysota_podema_vody_2_0_m_spf_3500/,https://axolotl.ru/upload/iblock/d23/v8y5o3ewdrsw9cscphhqbkiaqvj1vdik/%D1%87%2C%20%D0%B2%D1%8B%D1%81%D0%BE%D1%82%D0%B0%20%D0%BF%D0%BE%D0%B4%D1%8A%D0%B5%D0%BC%D0%B0%20%D0%B2%D0%BE%D0%B4%D1%8B%202%2C0%20%D0%BC%20%28SPF-3500%29.jpeg
18911,"Декорация ""Осьминог"" 11*10*10.5см (MJA-096)",1221,Not value,2101302000960,https://axolotl.ru/catalog/dekoratsii/iskusstvennye_dekoratsii/dekoratsiya_osminog_11_10_10_5sm_mja_096/,https://axolotl.ru/upload/iblock/141/hjlw5ecdvxq7709txm1t0ix5x4wpxc20/%D0%94%D0%B5%D0%BA%D0%BE%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20e%D0%9E%D1%81%D1%8C%D0%BC%D0%B8%D0%BD%D0%BE%D0%B3z%2011e10l10.5%D1%81%D0%BC%20%28MJA-096%29.jpeg
18912,"Декорация ""Осьминог"" 10*10.5*8.5см (MJA-097)",1036,Not value,2101302000977,https://axolotl.ru/catalog/dekoratsii/iskusstvennye_dekoratsii/dekoratsiya_osminog_10_10_5_8_5sm_mja_097/,https://axolotl.ru/upload/iblock/97c/b7ekyngy64eiy22slgjl4tqz5qrp754i/%D0%94%D0%B5%D0%BA%D0%BE%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20n%D0%9E%D1%81%D1%8C%D0%BC%D0%B8%D0%BD%D0%BE%D0%B3y%2010l10.5a8.5%D1%81%D0%BC%20%28MJA-097%29.jpeg
18923,Искусственное растение с бамбуком 20см в картонной коробке (YS-60508),1010,Not value,2000314072999,https://axolotl.ru/catalog/dekoratsii/rasteniya_plastikovye/iskusstvennoe_rastenie_s_bambukom_20sm_v_kartonnoy_korobke_ys_60508/,https://axolotl.ru/upload/iblock/872/ajap5g2hrpddgeuuut5snblkldwpn9wv/%D0%98%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5%20%D1%80%D0%B0%D1%81%D1%82%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%81%20%D0%B1%D0%B0%D0%BC%D0%B1%D1%83%D0%BA%D0%BE%D0%BC%2020%D1%81%D0%BC%20%D0%B2%20%D0%BA%D0%B0%D1%80%D1%82%D0%BE%D0%BD%D0%BD%D0%BE%D0%B9%20%D0%BA%D0%BE%D1%80%D0%BE%D0%B1%D0%BA%D0%B5%20%28YS-60508%29.png
18927,"Декор-распылитель движущийся,серия Люкс ""Динозаврик в яйце"" (0J-3)",1597,Not value,2000314073019,https://axolotl.ru/catalog/dekoratsii/iskusstvennye_dekoratsii/dekor_raspylitel_dvizhushchiysya_seriya_lyuks_dinozavrik_v_yaytse_0j_3/,https://axolotl.ru/upload/iblock/214/sm61l8m0jqqgj6fcqepk2vi64dln5pea/%D0%94%D0%B5%D0%BA%D0%BE%D1%80-%D1%80%D0%B0%D1%81%D0%BF%D1%8B%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%20%D0%B4%D0%B2%D0%B8%D0%B6%D1%83%D1%89%D0%B8%D0%B9%D1%81%D1%8F%2C%D1%81%D0%B5%D1%80%D0%B8%D1%8F%20%D0%9B%D1%8E%D0%BA%D1%81%20v%D0%94%D0%B8%D0%BD%D0%BE%D0%B7%D0%B0%D0%B2%D1%80%D0%B8%D0%BA%20%D0%B2%20%D1%8F%D0%B9%D1%86%D0%B5m%20%280J-3%29.jpeg
18974,"BOYU Погружной светодиодный светильник для пруда направленного света, (2Вт) (SDL-101A)",3595,"ВОЛЬТ： AC12V

Частота ： 50/60Гц

МОЩНОСТЬ: 2Вт

Полностью герметичный одинарный светодиодный светильник. 

Может быть размещён - под водой и вне водоёма в качестве декоративной подсветки приусадебного участка.

Размер светильника: диаметр 81,6 мм, диаметр основания 72,4 мм, высота светильника 98 мм

Излучает -  яркий белый свет, хорошо проникающий сквозь толщу воды.

Сделан из качественных материалов, надёжен, экономичен и безопасен.

Имеет тяжелое основание и возможность зафиксировать направление светового пучка.",2000314072500,https://axolotl.ru/catalog/vse_dlya_pruda/oborudovanie_dlya_pruda/podsvetka_dlya_pruda/boyu_pogruzhnoy_svetodiodnyy_svetilnik_dlya_pruda_napravlennogo_sveta_2vt_sdl_101a/,https://axolotl.ru/upload/iblock/1e2/6bmykq4pn5jesz1l0z7rnf2188ew46uo/BOYU%20%D0%9F%D0%BE%D0%B3%D1%80%D1%83%D0%B6%D0%BD%D0%BE%D0%B9%20%D1%81%D0%B2%D0%B5%D1%82%D0%BE%D0%B4%D0%B8%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9%20%D1%81%D0%B2%D0%B5%D1%82%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%20%D0%BD%D0%B0%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE%20%D1%81%D0%B2%D0%B5%D1%82%D0%B0%2C%20%282%D0%92%D1%82%29%20%28SDL-101A%29.jpeg
18976,"BOYU Погружной светодиодный светильник для пруда, со световым сенсором включения (2Вт) (SDL-101)",4542,"ВОЛЬТ： AC12V

Частота ： 50/60Гц

МОЩНОСТЬ: 2Вт

Полностью герметичный одинарный светодиодный светильник. 

Может быть размещён - под водой и вне водоёма в качестве декоративной подсветки приусадебного участка.

Позволяет автоматизировать включение и выключение за счёт светового сенсора.

Размер светильника: диаметр 81,6 мм, диаметр основания 72,4 мм, высота светильника 98 мм

Излучает -  яркий белый свет, хорошо проникающий сквозь толщу воды.

Сделан из качественных материалов, надёжен, экономичен и безопасен.

Имеет тяжелое основание и возможность зафиксировать направление светового пучка.",2000314072517,https://axolotl.ru/catalog/vse_dlya_pruda/oborudovanie_dlya_pruda/podsvetka_dlya_pruda/boyu_pogruzhnoy_svetodiodnyy_svetilnik_dlya_pruda_so_svetovym_sensorom_vklyucheniya_2vt_sdl_101/,https://axolotl.ru/upload/iblock/e98/kiut7kit0wcw9w8oqbw67jslcr141ee2/BOYU%20%D0%9F%D0%BE%D0%B3%D1%80%D1%83%D0%B6%D0%BD%D0%BE%D0%B9%20%D1%81%D0%B2%D0%B5%D1%82%D0%BE%D0%B4%D0%B8%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9%20%D1%81%D0%B2%D0%B5%D1%82%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%20%D0%BD%D0%B0%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE%20%D1%81%D0%B2%D0%B5%D1%82%D0%B0%2C%20%D1%81%D0%BE%20%D1%81%D0%B2%D0%B5%D1%82%D0%BE%D0%B2%D1%8B%D0%BC%20%D1%81%D0%B5%D0%BD%D1%81%D0%BE%D1%80%D0%BE%D0%BC%20%D0%B2%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D1%8F%20%282%D0%92%D1%82%29%20%28SD.jpeg
18977,"BOYU Погружной светодиодный светильник для пруда направленного света, (2,5Вт) (SDL-201A)",4501,"BOYU Погружной светодиодный светильник направленного света, (2,5Вт) (SDL-201A)

ВОЛЬТ： AC12V

Частота ： 50/60Гц

МОЩНОСТЬ: 2,5 ВТ

Полностью герметичный одинарный светодиодный светильник. 

Может быть размещён - под водой и вне водоёма в качестве декоративной подсветки приусадебного участка.

Размер светильника: диаметр 96 мм, диаметр основания 86,7 мм, высота светильника 120 мм

Излучает -  яркий белый свет, хорошо проникающий сквозь толщу воды.

Сделан из качественных материалов, надёжен, экономичен и безопасен.

Имеет тяжелое основание и возможность зафиксировать направление светового пучка.",2000314072494,https://axolotl.ru/catalog/vse_dlya_pruda/oborudovanie_dlya_pruda/podsvetka_dlya_pruda/boyu_pogruzhnoy_svetodiodnyy_svetilnik_dlya_pruda_napravlennogo_sveta_2_5vt_sdl_201a/,https://axolotl.ru/upload/iblock/ebe/izka178tg6kpt0jzxivx6ks1cw4hbf57/BOYU%20%D0%9F%D0%BE%D0%B3%D1%80%D1%83%D0%B6%D0%BD%D0%BE%D0%B9%20%D1%81%D0%B2%D0%B5%D1%82%D0%BE%D0%B4%D0%B8%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9%20%D1%81%D0%B2%D0%B5%D1%82%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%20%D0%BD%D0%B0%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE%20%D1%81%D0%B2%D0%B5%D1%82%D0%B0%2C%20%282%2C5%D0%92%D1%82%29%20%28SDL-201A%29.jpeg
18980,"BOYU Погружные светодиодные светильники для пруда, со световым сенсором включения (6Вт) (SDL-302)",9065,"ВОЛЬТ： AC12V

Частота ： 50/60Гц

МОЩНОСТЬ: 6 ВТ

Полностью герметичный двойной светодиодный светильник. 

Может быть размещён - под водой и вне водоёма в качестве декоративной подсветки приусадебного участка.

Позволяет автоматизировать включение и выключение за счёт светового сенсора.

Размер каждого светильника: диаметр 111 мм, диаметр основания 102 мм, высота светильника 139 мм.

Излучает -  яркий белый свет, хорошо проникающий сквозь толщу воды.

Сделан из качественных материалов, надёжен, экономичен и безопасен.

Имеет тяжелое основание и возможность зафиксировать направление светового пучка.",2000314073071,https://axolotl.ru/catalog/vse_dlya_pruda/oborudovanie_dlya_pruda/podsvetka_dlya_pruda/boyu_pogruzhnye_svetodiodnye_svetilniki_dlya_pruda_so_svetovym_sensorom_vklyucheniya_6vt_sdl_302/,https://axolotl.ru/upload/iblock/74c/e10mkxylel1a2he0lx8zstmgcxejvanb/BOYU%20%D0%9F%D0%BE%D0%B3%D1%80%D1%83%D0%B6%D0%BD%D1%8B%D0%B5%20%D1%81%D0%B2%D0%B5%D1%82%D0%BE%D0%B4%D0%B8%D0%BE%D0%B4%D0%BD%D1%8B%D0%B5%20%D1%81%D0%B2%D0%B5%D1%82%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D0%B8%20%D0%BD%D0%B0%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE%20%D1%81%D0%B2%D0%B5%D1%82%D0%B0%2C%20%D1%81%D0%BE%20%D1%81%D0%B2%D0%B5%D1%82%D0%BE%D0%B2%D1%8B%D0%BC%20%D1%81%D0%B5%D0%BD%D1%81%D0%BE%D1%80%D0%BE%D0%BC%20%D0%B2%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D1%8F%20%286%D0%92%D1%82%29%20%28S.jpeg
18981,"BOYU Погружные светодиодные светильники для пруда направленного света (7,5Вт) (SDL-203A)",8408,"ВОЛЬТ： AC12V

Частота ： 50/60Гц

МОЩНОСТЬ: 7,5 ВТ

Полностью герметичный тройной светодиодный светильник. 

Может быть размещён - под водой и вне водоёма в качестве декоративной подсветки приусадебного участка.

Размер каждого светильника: диаметр 96 мм, диаметр основания 86,7 мм, высота светильника 120 мм

Излучает -  яркий белый свет, хорошо проникающий сквозь толщу воды.

Сделан из качественных материалов, надёжен, экономичен и безопасен.

Имеет тяжелое основание и возможность зафиксировать направление светового пучка.",2000314073057,https://axolotl.ru/catalog/vse_dlya_pruda/oborudovanie_dlya_pruda/podsvetka_dlya_pruda/boyu_pogruzhnye_svetodiodnye_svetilniki_dlya_pruda_napravlennogo_sveta_7_5vt_sdl_203a/,https://axolotl.ru/upload/iblock/4b5/hjf28cfvvyj1p8024afchtb5tm17c921/BOYU%20%D0%9F%D0%BE%D0%B3%D1%80%D1%83%D0%B6%D0%BD%D1%8B%D0%B5%20%D1%81%D0%B2%D0%B5%D1%82%D0%BE%D0%B4%D0%B8%D0%BE%D0%B4%D0%BD%D1%8B%D0%B5%20%D1%81%D0%B2%D0%B5%D1%82%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D0%B8%20%D0%BD%D0%B0%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE%20%D1%81%D0%B2%D0%B5%D1%82%D0%B0%20%287%2C5%D0%92%D1%82%29%20%28SDL-203A%29.jpeg
